date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:13	16222/16222	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-3f5e%22	https://envato.megadrupal.com/html/gofar/images/hotel/3.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/hotel/3.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-hotel.html)
08:41:14	15616/15616	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-3d00%22	https://envato.megadrupal.com/html/gofar/images/attraction/1.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/attraction/1.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-attraction.html)
08:41:15	10041/10041	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-2739%22	https://envato.megadrupal.com/html/gofar/images/attraction/2.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/attraction/2.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-attraction.html)
08:41:16	16690/16690	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-4132%22	https://envato.megadrupal.com/html/gofar/images/attraction/3.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/attraction/3.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-attraction.html)
08:41:16	13930/13930	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-366a%22	https://envato.megadrupal.com/html/gofar/images/attraction/4.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/attraction/4.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-attraction.html)
08:41:18	16720/16720	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-4150%22	https://envato.megadrupal.com/html/gofar/images/attraction/5.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/attraction/5.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-attraction.html)
08:41:19	2348/2348	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-92c%22	https://envato.megadrupal.com/html/gofar/images/flight/1.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/flight/1.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-flight.html)
08:41:20	1898/1898	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-76a%22	https://envato.megadrupal.com/html/gofar/images/flight/2.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/flight/2.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-flight.html)
08:41:21	1930/1930	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-78a%22	https://envato.megadrupal.com/html/gofar/images/flight/3.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/flight/3.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-flight.html)
08:41:22	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:41:21%20GMT	https://envato.megadrupal.com/html/gofar/destinations-trip.html%20current-menu-parent	D:/duan123/envato.megadrupal.com/html/gofar/destinations-trip.html%20current-menu-parent	(from https://envato.megadrupal.com/html/gofar/destinations-attraction-dark.html)
08:41:24	187249/187249	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-2db71%22	https://envato.megadrupal.com/html/gofar/images/img/10.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/10.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:24	4574/4574	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-11de%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-1.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-1.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:25	4645/4645	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-1225%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-2.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-2.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:26	5307/5307	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-14bb%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-3.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-3.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:27	4559/4559	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-11cf%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-4.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-4.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:28	4991/4991	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-137f%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-5.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-5.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:29	11450/11450	---M--	200	added ('OK')	image/png	etag:%225d35da9c-2cba%22	https://envato.megadrupal.com/html/gofar/images/paypal2.png	D:/duan123/envato.megadrupal.com/html/gofar/images/paypal2.png	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:30	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-dae%22	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb.jpg	(from https://envato.megadrupal.com/html/gofar/trip-detail.html)
08:41:31	901/901	---M--	200	added ('OK')	image/png	etag:%225d35da9c-385%22	https://envato.megadrupal.com/html/gofar/images/trips.png	D:/duan123/envato.megadrupal.com/html/gofar/images/trips.png	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:32	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:41:32%20GMT	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-6.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-6.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:33	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:41:33%20GMT	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-7.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-7.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:34	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:41:34%20GMT	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-8.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-8.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:35	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:41:35%20GMT	https://envato.megadrupal.com/html/gofar/images/img/demo-thumb-9.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/demo-thumb-9.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:36	4932/4932	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-1344%22	https://envato.megadrupal.com/html/gofar/images/thumb/1.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/thumb/1.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:37	7910/7910	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2015:47:40%20GMT	https://envato.megadrupal.com/html/gofar/room-type-popup.html	D:/duan123/envato.megadrupal.com/html/gofar/room-type-popup.html	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:39	6347/6347	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-18cb%22	https://envato.megadrupal.com/html/gofar/images/thumb/2.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/thumb/2.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:40	4770/4770	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-12a2%22	https://envato.megadrupal.com/html/gofar/images/thumb/3.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/thumb/3.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:41	6347/6347	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-18cb%22	https://envato.megadrupal.com/html/gofar/images/thumb/4.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/thumb/4.jpg	(from https://envato.megadrupal.com/html/gofar/hotel-detail.html)
08:41:42	6330/6330	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2015:47:40%20GMT	https://envato.megadrupal.com/html/gofar/sale-flight-popup.html	D:/duan123/envato.megadrupal.com/html/gofar/sale-flight-popup.html	(from https://envato.megadrupal.com/html/gofar/flight-detail.html)
08:41:43	780/780	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-30c%22	https://envato.megadrupal.com/html/gofar/images/flight/4.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/flight/4.jpg	(from https://envato.megadrupal.com/html/gofar/flight-detail.html)
08:41:44	7106/7106	---M--	200	added ('OK')	image/png	etag:%225d35da9c-1bc2%22	https://envato.megadrupal.com/html/gofar/images/paypal.png	D:/duan123/envato.megadrupal.com/html/gofar/images/paypal.png	(from https://envato.megadrupal.com/html/gofar/checkout-customer.html)
08:41:45	1055/1055	---M--	200	added ('OK')	image/png	etag:%225d35da9c-41f%22	https://envato.megadrupal.com/html/gofar/images/img/captcha-demo.png	D:/duan123/envato.megadrupal.com/html/gofar/images/img/captcha-demo.png	(from https://envato.megadrupal.com/html/gofar/contact.html)
08:41:46	12329/12329	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-3029%22	https://envato.megadrupal.com/html/gofar/js/lib/jquery.form.min.js	D:/duan123/envato.megadrupal.com/html/gofar/js/lib/jquery.form.min.js	(from https://envato.megadrupal.com/html/gofar/contact.html)
08:41:47	21601/21601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-5461%22	https://envato.megadrupal.com/html/gofar/js/lib/jquery.validate.min.js	D:/duan123/envato.megadrupal.com/html/gofar/js/lib/jquery.validate.min.js	(from https://envato.megadrupal.com/html/gofar/contact.html)
08:41:48	344/344	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-158%22	https://envato.megadrupal.com/html/gofar/images/img/70.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/70.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
08:41:50	179191/179191	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-2bbf7%22	https://envato.megadrupal.com/html/gofar/images/img/11.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/11.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
08:41:52	165865/165865	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-287e9%22	https://envato.megadrupal.com/html/gofar/images/img/12.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/12.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
08:41:53	236094/236094	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-39a3e%22	https://envato.megadrupal.com/html/gofar/images/img/13.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/13.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
08:41:54	232778/232778	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-38d4a%22	https://envato.megadrupal.com/html/gofar/images/img/14.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/14.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
08:41:56	309101/309101	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-4b76d%22	https://envato.megadrupal.com/html/gofar/images/img/15.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/15.jpg	(from https://envato.megadrupal.com/html/gofar/flight-popup.html)
